Image_ID,class,confidence,ymin,xmin,ymax,xmax
ID_ACg6Qf.jpeg,anthracnose,0.03139913082122803,79,309,848,576
ID_ACg6Qf.jpeg,anthracnose,0.027951806783676147,0,252,184,569
ID_ACg6Qf.jpeg,anthracnose,0.024084849283099174,479,22,1036,489
ID_ACg6Qf.jpeg,anthracnose,0.015389196574687958,107,364,840,576
ID_ACg6Qf.jpeg,anthracnose,0.011537509970366955,532,15,1036,510
ID_ACg6Qf.jpeg,cssvd,0.009030104614794254,236,216,750,488
ID_ACg6Qf.jpeg,anthracnose,0.008770996704697609,304,313,1150,574
ID_ACg6Qf.jpeg,anthracnose,0.007195177488029003,0,275,172,567
ID_ACg6Qf.jpeg,anthracnose,0.006075221113860607,86,241,946,553
ID_ACg6Qf.jpeg,anthracnose,0.004842890426516533,0,269,178,575
ID_ACg6Qf.jpeg,anthracnose,0.004219094291329384,402,429,801,575
ID_ACg6Qf.jpeg,anthracnose,0.003568972460925579,312,2,799,303
ID_ACg6Qf.jpeg,anthracnose,0.003523614490404725,244,376,1108,576
ID_ACg6Qf.jpeg,cssvd,0.0032087257131934166,224,180,699,498
ID_ACg6Qf.jpeg,anthracnose,0.0030552956741303205,96,0,686,230
ID_AFi8A1.jpg,healthy,0.6549562811851501,313,419,2741,1176
ID_AFi8A1.jpg,healthy,0.5913438200950623,344,709,1620,1257
ID_AFi8A1.jpg,healthy,0.563704252243042,414,685,1592,1233
ID_AFi8A1.jpg,healthy,0.5534322261810303,335,698,1620,1221
ID_AFi8A1.jpg,healthy,0.5052903890609741,1588,1688,2427,2082
ID_AFi8A1.jpg,healthy,0.49426043033599854,676,477,2763,1255
ID_AFi8A1.jpg,healthy,0.4915880560874939,920,480,2211,1020
ID_AFi8A1.jpg,healthy,0.4907532334327698,1532,1689,2434,2059
ID_AFi8A1.jpg,healthy,0.4637191891670227,868,479,2437,1021
ID_AFi8A1.jpg,healthy,0.3882041275501251,543,444,2768,1167
ID_AFi8A1.jpg,healthy,0.3631933927536011,2050,1073,2881,1666
ID_AFi8A1.jpg,healthy,0.35927915573120117,1634,1760,2063,1986
ID_AFi8A1.jpg,healthy,0.35612908005714417,917,1117,2256,1628
ID_AFi8A1.jpg,healthy,0.3560806214809418,931,1195,1715,1577
ID_AFi8A1.jpg,healthy,0.35182273387908936,924,980,2298,1618
ID_AFi8A1.jpg,healthy,0.32451316714286804,936,1183,1829,1586
ID_AFi8A1.jpg,healthy,0.3103700578212738,927,1016,2323,1644
ID_AFi8A1.jpg,healthy,0.2920554280281067,1595,1706,2455,2043
ID_AFi8A1.jpg,healthy,0.2536250948905945,963,1208,1742,1576
ID_AFi8A1.jpg,healthy,0.25112229585647583,885,944,2844,1673
ID_AHlc9P.jpg,healthy,0.8170657157897949,233,405,2786,1411
ID_AHlc9P.jpg,healthy,0.8085070252418518,207,382,2780,1416
ID_AHlc9P.jpg,healthy,0.8043823838233948,216,392,2780,1422
ID_AHlc9P.jpg,healthy,0.2687399089336395,131,1371,1655,2444
ID_AHlc9P.jpg,healthy,0.21930696070194244,166,1392,1646,2443
ID_AHlc9P.jpg,healthy,0.19035540521144867,1272,6,1630,266
ID_AHlc9P.jpg,healthy,0.17766642570495605,147,1378,1716,2443
ID_AHlc9P.jpg,healthy,0.15746402740478516,1296,1,1629,263
ID_AHlc9P.jpg,healthy,0.15366069972515106,1290,14,1618,282
ID_AHlc9P.jpg,healthy,0.03894545137882233,75,1271,2935,2447
ID_AHlc9P.jpg,healthy,0.02260499820113182,60,1283,3166,2448
ID_AHlc9P.jpg,healthy,0.020780665799975395,118,1327,3061,2444
ID_AHlc9P.jpg,anthracnose,0.010644643567502499,75,1352,1742,2444
ID_AHlc9P.jpg,healthy,0.009760993532836437,2373,247,3018,629
ID_AHlc9P.jpg,cssvd,0.009628412313759327,405,0,1073,456
ID_AHlc9P.jpg,anthracnose,0.008951302617788315,2395,258,2978,609
ID_AHlc9P.jpg,healthy,0.007346507627516985,1298,1246,3217,2339
ID_AHlc9P.jpg,healthy,0.005301260855048895,167,0,482,391
ID_AHlc9P.jpg,healthy,0.003768575843423605,0,80,147,533
ID_AHlc9P.jpg,healthy,0.003466871567070484,2370,51,2728,296
ID_AKu1Rh.jpeg,cssvd,0.8385032415390015,1003,0,2921,4016
ID_AKu1Rh.jpeg,cssvd,0.8035180568695068,1114,139,2797,3953
ID_AKu1Rh.jpeg,cssvd,0.7977657318115234,1090,0,2789,4007
ID_AKu1Rh.jpeg,cssvd,0.2523873746395111,2205,309,3024,3276
ID_AKu1Rh.jpeg,cssvd,0.18132714927196503,2314,379,3020,3276
ID_AKu1Rh.jpeg,cssvd,0.16866105794906616,2491,481,3024,3666
ID_AKu1Rh.jpeg,cssvd,0.0418258011341095,2341,378,3019,2273
ID_AKu1Rh.jpeg,cssvd,0.021549861878156662,2442,432,3013,2013
ID_AKu1Rh.jpeg,cssvd,0.017843974754214287,2480,1356,3024,3466
ID_AKu1Rh.jpeg,cssvd,0.014754682779312134,1756,883,2737,3996
ID_AKu1Rh.jpeg,cssvd,0.014466468244791031,2317,481,3007,1676
ID_AKu1Rh.jpeg,cssvd,0.012904251925647259,2081,347,2919,3232
ID_AKu1Rh.jpeg,cssvd,0.011449102312326431,1133,23,2710,2245
ID_AKu1Rh.jpeg,cssvd,0.011318469420075417,1334,0,2229,600
ID_AKu1Rh.jpeg,cssvd,0.010507621802389622,1069,8,2754,1938
ID_AKu1Rh.jpeg,cssvd,0.009834791533648968,1346,0,2140,535
ID_AKu1Rh.jpeg,cssvd,0.009506703354418278,2449,1200,3024,3440
ID_AKu1Rh.jpeg,cssvd,0.009154458530247211,1092,2151,2699,4023
ID_AKu1Rh.jpeg,cssvd,0.008498652838170528,1854,131,2877,3719
ID_AKu1Rh.jpeg,cssvd,0.007598861586302519,5,4,1506,850
ID_AQc6Fa.jpeg,cssvd,0.7125009894371033,12,715,3735,2435
ID_AQc6Fa.jpeg,cssvd,0.5731903910636902,15,726,3844,2434
ID_AQc6Fa.jpeg,cssvd,0.5306492447853088,2,715,3752,2456
ID_AQc6Fa.jpeg,healthy,0.48912572860717773,13,707,3676,2466
ID_AQc6Fa.jpeg,healthy,0.30083081126213074,1,692,3820,2416
ID_AQc6Fa.jpeg,healthy,0.25247931480407715,0,419,1550,1495
ID_AQc6Fa.jpeg,healthy,0.17218920588493347,0,1839,1431,3016
ID_AQc6Fa.jpeg,healthy,0.1406320184469223,0,406,1556,1639
ID_AQc6Fa.jpeg,healthy,0.11640796810388565,0,1814,1444,3016
ID_AQc6Fa.jpeg,healthy,0.0765681117773056,0,418,1547,1507
ID_AQc6Fa.jpeg,healthy,0.06696362793445587,0,1826,1601,3024
ID_AQc6Fa.jpeg,cssvd,0.0607338510453701,0,412,1574,1524
ID_AQc6Fa.jpeg,cssvd,0.033102747052907944,0,1760,1628,3023
ID_AQc6Fa.jpeg,cssvd,0.030442144721746445,0,417,1555,1593
ID_AQc6Fa.jpeg,cssvd,0.026857029646635056,1613,767,3772,1817
ID_AQc6Fa.jpeg,cssvd,0.010714925825595856,1248,754,3785,1956
ID_AQc6Fa.jpeg,anthracnose,0.01029201690107584,1797,78,3102,840
ID_AQc6Fa.jpeg,cssvd,0.007149978075176477,1188,749,3796,1923
ID_AQc6Fa.jpeg,cssvd,0.006211347412317991,338,811,2397,1719
ID_AQc6Fa.jpeg,cssvd,0.005895253270864487,10,748,2004,2312
ID_ARfduS.jpg,healthy,0.8501685261726379,350,104,738,341
ID_ARfduS.jpg,healthy,0.8465911149978638,648,135,883,375
ID_ARfduS.jpg,healthy,0.8370256423950195,652,133,875,372
ID_ARfduS.jpg,healthy,0.8330156207084656,661,130,884,371
ID_ARfduS.jpg,healthy,0.8307641744613647,339,96,730,345
ID_ARfduS.jpg,healthy,0.830588161945343,348,108,739,342
ID_ARfduS.jpg,healthy,0.8158664107322693,785,353,952,478
ID_ARfduS.jpg,healthy,0.7797974348068237,784,350,953,480
ID_ARfduS.jpg,healthy,0.7746919989585876,787,350,953,477
ID_ARfduS.jpg,healthy,0.7316415309906006,955,542,1080,745
ID_ARfduS.jpg,healthy,0.7238483428955078,953,544,1079,744
ID_ARfduS.jpg,healthy,0.6690130829811096,950,538,1080,750
ID_ARfduS.jpg,healthy,0.1043189987540245,641,609,727,669
ID_ARfduS.jpg,healthy,0.10306091606616974,993,57,1079,172
ID_ARfduS.jpg,healthy,0.06018877029418945,985,54,1080,177
ID_ARfduS.jpg,healthy,0.03399856016039848,261,145,379,220
ID_ARfduS.jpg,healthy,0.033717796206474304,259,151,385,225
ID_ARfduS.jpg,healthy,0.028176166117191315,633,604,730,685
ID_ARfduS.jpg,healthy,0.024252813309431076,637,609,721,676
ID_ARfduS.jpg,healthy,0.0181228369474411,661,39,760,99
ID_AUiVHv.jpeg,anthracnose,0.5948557257652283,2312,1768,4015,3022
ID_AUiVHv.jpeg,anthracnose,0.526325523853302,527,804,3601,2082
ID_AUiVHv.jpeg,anthracnose,0.5015575885772705,516,786,3675,2105
ID_AUiVHv.jpeg,anthracnose,0.5004700422286987,2270,1773,4017,3006
ID_AUiVHv.jpeg,anthracnose,0.48990100622177124,2305,1753,4032,3021
ID_AUiVHv.jpeg,anthracnose,0.3849000632762909,444,769,3790,2133
ID_AUiVHv.jpeg,healthy,0.1417798548936844,2281,1749,4028,3021
ID_AUiVHv.jpeg,healthy,0.10950367897748947,2330,1755,4030,3017
ID_AUiVHv.jpeg,anthracnose,0.07690579444169998,2815,1,4016,624
ID_AUiVHv.jpeg,anthracnose,0.06457279622554779,2812,0,4022,587
ID_AUiVHv.jpeg,anthracnose,0.0628586933016777,2783,1,4028,685
ID_AUiVHv.jpeg,anthracnose,0.03994355723261833,2154,233,4029,1019
ID_AUiVHv.jpeg,cssvd,0.03285997360944748,2829,0,4021,640
ID_AUiVHv.jpeg,anthracnose,0.028353404253721237,27,0,1487,1561
ID_AUiVHv.jpeg,healthy,0.022616220638155937,1313,0,1886,384
ID_AUiVHv.jpeg,healthy,0.016303814947605133,2723,1,4032,685
ID_AUiVHv.jpeg,anthracnose,0.014827295206487179,40,0,1490,1482
ID_AUiVHv.jpeg,cssvd,0.014667707495391369,3290,0,4026,535
ID_AUiVHv.jpeg,healthy,0.014048864133656025,1306,0,1859,380
ID_AUiVHv.jpeg,anthracnose,0.013784794136881828,27,1,1623,1526
ID_AVXfJI.jpg,cssvd,0.8549098372459412,17,109,1278,804
ID_AVXfJI.jpg,cssvd,0.8533870577812195,14,83,1279,825
ID_AVXfJI.jpg,cssvd,0.8532776236534119,9,121,1277,817
ID_AVXfJI.jpg,cssvd,0.07107096165418625,709,102,1280,777
ID_AVXfJI.jpg,cssvd,0.057877227663993835,646,118,1280,795
ID_AVXfJI.jpg,cssvd,0.04719125106930733,653,104,1280,778
ID_AVXfJI.jpg,cssvd,0.0061295777559280396,34,144,1205,509
ID_AVXfJI.jpg,cssvd,0.003753462340682745,965,105,1279,776
ID_AVXfJI.jpg,cssvd,0.003746436443179846,1057,600,1279,957
ID_AVXfJI.jpg,cssvd,0.0033506143372505903,12,326,781,702
ID_AVXfJI.jpg,cssvd,0.002902880311012268,789,354,1279,808
ID_AVXfJI.jpg,cssvd,0.002873954363167286,538,98,1276,439
ID_AVXfJI.jpg,cssvd,0.0027160143945366144,468,763,733,958
ID_AVXfJI.jpg,cssvd,0.002313347067683935,81,107,1265,457
ID_AVXfJI.jpg,anthracnose,0.00225355988368392,0,0,205,417
ID_AVXfJI.jpg,cssvd,0.0022502876818180084,1011,134,1280,683
ID_AVXfJI.jpg,healthy,0.0020066869910806417,0,778,185,960
ID_AVXfJI.jpg,cssvd,0.001940024783834815,794,378,1279,787
ID_AVXfJI.jpg,cssvd,0.00193533836863935,156,123,1275,508
ID_AVXfJI.jpg,cssvd,0.0019036044832319021,0,0,256,409
ID_AWsPwc.jpg,healthy,0.8585808277130127,1001,589,2717,1763
ID_AWsPwc.jpg,healthy,0.8515245914459229,956,580,2760,1754
ID_AWsPwc.jpg,healthy,0.8374443650245667,1032,577,2755,1728
ID_AWsPwc.jpg,healthy,0.3769412040710449,1521,1689,2791,2434
ID_AWsPwc.jpg,anthracnose,0.17099590599536896,1520,1709,2823,2434
ID_AWsPwc.jpg,healthy,0.10474016517400742,1539,1699,2787,2441
ID_AWsPwc.jpg,healthy,0.07150893658399582,981,1220,1456,1650
ID_AWsPwc.jpg,healthy,0.04850742220878601,762,1644,2627,2448
ID_AWsPwc.jpg,healthy,0.04018509015440941,956,1192,1519,1675
ID_AWsPwc.jpg,healthy,0.03319890797138214,771,1926,1668,2438
ID_AWsPwc.jpg,healthy,0.026974324136972427,0,1808,925,2448
ID_AWsPwc.jpg,healthy,0.011488247662782669,345,1940,928,2305
ID_AWsPwc.jpg,healthy,0.010803568176925182,0,1757,1755,2448
ID_AWsPwc.jpg,healthy,0.01045453455299139,790,1853,1778,2438
ID_AWsPwc.jpg,healthy,0.007861328311264515,965,1213,1554,1705
ID_AWsPwc.jpg,cssvd,0.007178498897701502,596,1665,2851,2447
ID_AWsPwc.jpg,healthy,0.006716649513691664,1,1746,907,2446
ID_AWsPwc.jpg,healthy,0.006679167039692402,0,2232,922,2448
ID_AWsPwc.jpg,anthracnose,0.006374965887516737,1102,1881,1663,2364
ID_AWsPwc.jpg,anthracnose,0.006283443886786699,1125,1869,1663,2340
ID_AX61Qc.jpg,cssvd,0.8581252098083496,17,18,783,1218
ID_AX61Qc.jpg,cssvd,0.8446521759033203,4,5,769,1257
ID_AX61Qc.jpg,cssvd,0.8428378105163574,0,3,764,1252
ID_AX61Qc.jpg,cssvd,0.1558934599161148,649,0,960,442
ID_AX61Qc.jpg,cssvd,0.10061468183994293,679,0,959,369
ID_AX61Qc.jpg,cssvd,0.07425249367952347,670,1,960,467
ID_AX61Qc.jpg,cssvd,0.06515400111675262,0,7,129,377
ID_AX61Qc.jpg,cssvd,0.05243537947535515,0,6,138,527
ID_AX61Qc.jpg,cssvd,0.04593956470489502,8,2,747,638
ID_AX61Qc.jpg,cssvd,0.04378645867109299,0,0,119,275
ID_AX61Qc.jpg,cssvd,0.03861688822507858,300,927,594,1280
ID_AX61Qc.jpg,cssvd,0.032621607184410095,0,0,152,232
ID_AX61Qc.jpg,cssvd,0.02448337897658348,23,2,748,392
ID_AX61Qc.jpg,cssvd,0.023581907153129578,0,0,149,213
ID_AX61Qc.jpg,cssvd,0.023503214120864868,0,4,139,706
ID_AX61Qc.jpg,cssvd,0.02233458124101162,0,17,76,483
ID_AX61Qc.jpg,cssvd,0.021421317011117935,242,671,645,1151
ID_AX61Qc.jpg,cssvd,0.021063847467303276,0,0,236,474
ID_AX61Qc.jpg,cssvd,0.020150985568761826,0,0,214,671
ID_AX61Qc.jpg,cssvd,0.019538559019565582,0,0,231,231
ID_AXba1J.jpg,cssvd,0.7977774739265442,0,39,1079,774
ID_AXba1J.jpg,cssvd,0.7604533433914185,1,29,1076,788
ID_AXba1J.jpg,cssvd,0.7174118757247925,4,41,1078,784
ID_AXba1J.jpg,cssvd,0.05289338529109955,455,135,1075,728
ID_AXba1J.jpg,cssvd,0.0356392040848732,500,139,1075,698
ID_AXba1J.jpg,cssvd,0.03119519352912903,429,130,1074,723
ID_AXba1J.jpg,cssvd,0.012750529684126377,699,217,1075,664
ID_AXba1J.jpg,cssvd,0.012661843560636044,701,280,1074,681
ID_AXba1J.jpg,anthracnose,0.008901904337108135,0,0,190,112
ID_AXba1J.jpg,cssvd,0.008137830533087254,142,62,1072,498
ID_AXba1J.jpg,anthracnose,0.007806065957993269,0,0,195,131
ID_AXba1J.jpg,cssvd,0.006861688569188118,12,45,658,563
ID_AXba1J.jpg,cssvd,0.006444187369197607,822,706,1077,809
ID_AXba1J.jpg,cssvd,0.00515001779422164,834,726,1080,810
ID_AXba1J.jpg,healthy,0.00489630363881588,0,722,69,810
ID_AXba1J.jpg,cssvd,0.0045988247729837894,837,727,1080,810
ID_AXba1J.jpg,cssvd,0.004085834138095379,659,291,1019,645
ID_AXba1J.jpg,cssvd,0.003936222288757563,366,394,1076,758
ID_AXba1J.jpg,cssvd,0.0036703268997371197,250,76,1066,458
ID_AXba1J.jpg,anthracnose,0.0035614746157079935,69,0,180,96
ID_AZMNHM.jpeg,cssvd,0.7860918641090393,12,210,4025,2350
ID_AZMNHM.jpeg,cssvd,0.7738102674484253,0,199,4032,2321
ID_AZMNHM.jpeg,cssvd,0.7650015950202942,10,194,4020,2371
ID_AZMNHM.jpeg,healthy,0.3352735936641693,70,253,3895,2386
ID_AZMNHM.jpeg,healthy,0.011449605226516724,0,2343,191,3024
