Image_ID,class,confidence,ymin,xmin,ymax,xmax
ID_AFi8A1.jpg,healthy,0.5263520081837972,1529,1666,2427,2097
ID_AFi8A1.jpg,healthy,0.4385281006495158,569,457,2580,1162
ID_AFi8A1.jpg,healthy,0.34282922744750977,913,1088,2260,1637
ID_AFi8A1.jpg,healthy,0.27352261543273926,887,947,2824,1675
ID_AFi8A1.jpg,healthy,0.16908339659372965,963,1208,1742,1576
ID_AFi8A1.jpg,healthy,0.12246767679850261,1738,537,2712,1251
ID_AFi8A1.jpg,healthy,0.12122681736946106,2033,1105,2889,1675
ID_agHwYS.jpeg,cssvd,0.845006545384725,107,50,3024,2432
ID_agrzCp.jpg,healthy,0.8275351524353027,774,271,978,466
ID_agrzCp.jpg,cssvd,0.6005685329437256,249,282,531,473
ID_agrzCp.jpg,healthy,0.21491150061289468,256,286,535,476
ID_agrzCp.jpg,healthy,0.2005504767100016,941,414,1078,530
ID_aH8VDa.jpeg,anthracnose,0.8544197877248129,218,11,2995,3700
ID_AHlc9P.jpg,healthy,0.7928863366444906,206,394,2762,1415
ID_AHlc9P.jpg,healthy,0.17915993928909302,131,1371,1655,2444
ID_aHPQMO.jpg,anthracnose,0.6810702482859293,44,19,1271,707
ID_AhZ64h.jpeg,cssvd,0.7278350989023844,662,540,2754,3191
ID_aJfG4Y.jpg,healthy,0.7978887557983398,0,82,230,278
ID_aJfG4Y.jpg,healthy,0.2364036440849304,174,65,227,121
ID_aJfG4Y.jpg,healthy,0.08663343389829,0,225,41,295
ID_akSgp1.jpg,cssvd,0.7455783685048422,0,0,1006,628
ID_AKu1Rh.jpeg,cssvd,0.795659065246582,1086,5,2821,4010
ID_alEQ0h.jpeg,healthy,0.8400823275248209,593,243,1800,1684
ID_aMdVkL.JPG,healthy,0.7451988855997721,391,855,1552,1325
ID_aMdVkL.JPG,healthy,0.6357196966807047,943,530,2359,1226
ID_aMdVkL.JPG,healthy,0.5050036907196045,2320,1328,2448,2041
ID_aMdVkL.JPG,healthy,0.47918665409088135,1432,783,2448,1443
ID_anegvH.jpeg,healthy,0.3817933400472005,304,1,672,294
ID_anegvH.jpeg,healthy,0.35702677567799884,366,365,952,576
ID_anegvH.jpeg,healthy,0.23945812384287513,254,391,396,576
ID_anegvH.jpeg,cssvd,0.23396545648574826,419,140,1275,476
ID_AopVga.jpg,healthy,0.8044727643330892,52,64,359,347
ID_AopVga.jpg,healthy,0.5582730770111084,100,5,337,149
ID_AopVga.jpg,healthy,0.2915903329849243,0,149,91,287
ID_AopVga.jpg,healthy,0.21176149447758993,361,38,415,148
ID_AQc6Fa.jpeg,cssvd,0.5809981028238932,14,725,3024,2433
ID_AQc6Fa.jpeg,healthy,0.3079245289166768,1,679,3024,2432
ID_AqSCmf.jpeg,anthracnose,0.8619174162546793,0,644,3024,2698
ID_aRAs2F.jpeg,healthy,0.8482924302419027,146,1952,2964,3709
ID_aRAs2F.jpeg,healthy,0.8409932454427084,154,720,2860,2100
ID_ARfduS.jpg,healthy,0.8103179931640625,341,96,733,349
ID_ARfduS.jpg,healthy,0.7947181860605875,650,134,878,371
ID_ARfduS.jpg,healthy,0.7316912015279134,784,350,955,480
ID_ARfduS.jpg,healthy,0.6668494542439779,959,541,1079,748
ID_asy8YG.jpeg,anthracnose,0.8966206709543864,6,83,3024,2718
ID_aTp7Wk.jpeg,anthracnose,0.8674222628275553,306,17,2462,3945
ID_aTp7Wk.jpeg,anthracnose,0.5170910358428955,2172,936,3019,3999
ID_aTPpou.jpg,healthy,0.7771327495574951,114,113,336,320
ID_AUiVHv.jpeg,anthracnose,0.5753270785013834,2310,1763,3024,3022
ID_AUiVHv.jpeg,anthracnose,0.5129280885060629,536,795,3024,1951
ID_auLOPi.jpg,anthracnose,0.8418042659759521,5,402,3096,3066
ID_auLOPi.jpg,anthracnose,0.34343592325846356,0,1,2080,1912
ID_AuxMUi.jpeg,healthy,0.857858419418335,19,322,3024,2386
ID_AvhFY7.jpg,anthracnose,0.8227258523305258,358,991,3096,2823
ID_AvhFY7.jpg,anthracnose,0.26247312625249225,0,0,1942,1839
ID_aVsPYb.jpg,cssvd,0.8979466756184896,0,12,1276,834
ID_AVXfJI.jpg,cssvd,0.8383251031239828,18,96,1278,828
ID_AweW1B.jpg,anthracnose,0.6585543950398763,324,342,2038,1226
ID_AWsPwc.jpg,healthy,0.8528703848520914,970,578,2709,1778
ID_AWsPwc.jpg,healthy,0.2512941360473633,1521,1689,2791,2434
ID_AwZkd2.jpg,anthracnose,0.8383374214172363,600,181,2048,1073
ID_AwZkd2.jpg,anthracnose,0.4099256197611491,705,651,1500,1534
ID_AwZkd2.jpg,anthracnose,0.2781790494918823,44,233,768,707
ID_AX61Qc.jpg,cssvd,0.8678038914998373,3,3,777,1264
ID_AXba1J.jpg,cssvd,0.7704157034556071,2,28,1076,784
ID_aXHYsK.JPG,cssvd,0.6418597300847372,54,41,2448,2238
ID_aXtY9k.jpg,anthracnose,0.7807050546010336,336,17,2767,1572
ID_aXtY9k.jpg,anthracnose,0.3886854648590088,281,1008,1554,2447
ID_aY2yXb.jpg,anthracnose,0.8264437516530355,6,991,3096,3090
ID_AypcIr.jpeg,healthy,0.7336317698160807,390,2,788,177
ID_AypcIr.jpeg,cssvd,0.6024308999379476,402,73,1222,433
ID_AypcIr.jpeg,healthy,0.465740442276001,255,404,697,576
ID_AypcIr.jpeg,healthy,0.4424024820327759,79,3,385,215
ID_AypcIr.jpeg,healthy,0.18593589464823404,255,418,387,576
ID_Az60r3.jpg,cssvd,0.7593308289845785,9,6,1060,535
ID_azCzfu.jpg,cssvd,0.8641351858774821,1,400,1076,808
ID_azfgNA.jpg,cssvd,0.9124894142150879,0,4,929,1273
ID_AZMNHM.jpeg,cssvd,0.5100010633468628,10,194,3024,2371
ID_AZMNHM.jpeg,healthy,0.25874143838882446,0,161,3024,2373
ID_b0PKMq.jpg,cssvd,0.5755694707234701,421,209,2888,1689
ID_b0PKMq.jpg,anthracnose,0.43956148624420166,424,184,2928,1609
ID_b0uf2A.jpg,anthracnose,0.7909480730692545,20,654,3096,3078
ID_b0zwXq.jpeg,healthy,0.8583340644836426,79,2,3024,2537
ID_b2RRNg.jpeg,anthracnose,0.7546052932739258,789,22,3024,3016
ID_b3HQYb.jpg,anthracnose,0.8231834570566813,5,151,3096,2886
ID_B4zGjd.jpg,cssvd,0.6943349043528239,857,579,2042,1535
ID_B6Bi68.jpg,healthy,0.8110408782958984,39,142,403,399
ID_B6Bi68.jpg,healthy,0.7994986375172933,17,2,267,172
ID_B6Bi68.jpg,healthy,0.6221689383188883,0,81,93,405
ID_B6Bi68.jpg,healthy,0.5814258654912313,162,33,375,205
ID_B6Bi68.jpg,healthy,0.5686470667521158,26,245,173,415
ID_B6Bi68.jpg,healthy,0.5631604194641113,12,62,136,231
ID_B9DYFf.jpg,cssvd,0.7729646364847819,158,7,861,809
ID_b9S74F.jpeg,healthy,0.7991671562194824,194,317,3024,2215
ID_b9S74F.jpeg,healthy,0.6134966611862183,139,1965,3024,3020
ID_b9S74F.jpeg,healthy,0.5349715153376261,99,1,2860,1340
ID_bA2YCT.jpg,anthracnose,0.8106988271077474,266,5,2048,1486
ID_BaQafS.jpeg,healthy,0.8629979292551676,7,898,3024,3020
ID_BaQafS.jpeg,healthy,0.27983760833740234,2678,1763,3024,3024
ID_BaQafS.jpeg,healthy,0.12795271476109824,2868,1784,3024,3015
ID_BaQafS.jpeg,healthy,0.11004435022672017,1668,1,3024,1618
ID_BAszkB.jpeg,healthy,0.844208558400472,11,612,3024,2332
ID_BAszkB.jpeg,healthy,0.7189962069193522,203,0,3024,632
ID_BAszkB.jpeg,healthy,0.4602198600769043,1,1493,1271,2996
ID_BB69K4.jpg,anthracnose,0.8846065203348795,749,901,3096,2892
ID_BB69K4.jpg,anthracnose,0.7417724927266439,553,2,3096,1278
ID_BBmctK.jpeg,healthy,0.8638139565785726,107,806,3022,3910
ID_BBmctK.jpeg,healthy,0.0953080157438914,1994,2231,3024,4000
ID_BbuHsd.jpeg,anthracnose,0.8635269006093343,708,18,3024,2906
ID_BbUwow.jpg,cssvd,0.8221774101257324,196,317,1483,1089
ID_BcNWAl.jpeg,cssvd,0.7653263409932455,1741,297,3024,2349
ID_bdRL7B.jpeg,anthracnose,0.8734198411305746,943,27,2701,3892
ID_bdRL7B.jpeg,anthracnose,0.307197372118632,2595,12,3024,1799
ID_Be0vKo.jpg,anthracnose,0.7406800587972006,299,108,2008,1191
ID_Be0vKo.jpg,anthracnose,0.48664077123006183,5,836,1271,1528
ID_beWVeF.jpeg,anthracnose,0.8403539657592773,0,579,2851,3239
ID_bgDyl3.JPG,healthy,0.8626325925191244,5,4,2448,2083
ID_BhKgBW.jpg,cssvd,0.9280451138814291,1,135,1279,958
ID_BhKgBW.jpg,cssvd,0.34754010041554767,81,1,1254,177
ID_BhOD7h.jpg,cssvd,0.8330455621083578,295,63,1682,1430
ID_BhOD7h.jpg,cssvd,0.6798473993937174,1515,33,2045,1158
ID_bhyI4V.jpg,cssvd,0.8499085903167725,0,46,539,1079
ID_biAp3Y.jpg,cssvd,0.9096102714538574,2,0,1076,715
ID_biAp3Y.jpg,cssvd,0.31317190329233807,621,440,1078,809
ID_BiL2B8.jpeg,healthy,0.6686627864837646,36,377,522,575
ID_BiL2B8.jpeg,cssvd,0.44575103123982746,38,162,1028,518
ID_BiL2B8.jpeg,healthy,0.40998438994089764,0,0,719,168
ID_BiL2B8.jpeg,healthy,0.3851737181345622,34,155,1056,536
ID_bJZocr.JPG,healthy,0.8624123732248942,1256,532,2448,1300
ID_BKGaS6.jpeg,healthy,0.8401491641998291,481,2,3024,1465
ID_BKGaS6.jpeg,healthy,0.8309295177459717,589,490,3024,2416
ID_BKGaS6.jpeg,healthy,0.5324585437774658,289,2249,2948,3022
ID_BkHj0e.jpg,cssvd,0.8703016440073649,4,5,1274,669
ID_bl3IBt.jpeg,cssvd,0.836340586344401,35,17,1800,1597
ID_BMHFpr.jpeg,healthy,0.850218137105306,712,289,3017,2412
ID_BMHFpr.jpeg,healthy,0.319938321908315,0,426,1194,1864
ID_BMHFpr.jpeg,healthy,0.22474892934163407,427,0,2172,698
ID_bMiFgw.jpg,cssvd,0.8455676237742106,17,49,1207,985
ID_bMiFgw.jpg,cssvd,0.6190919081370035,0,212,426,1102
ID_BMR78x.jpg,healthy,0.8679649829864502,1121,359,2791,1715
ID_BMR78x.jpg,healthy,0.6853968302408854,2,15,1103,1014
ID_bOtZ4G.JPG,healthy,0.8746854464213053,227,605,2448,2294
ID_bOtZ4G.JPG,healthy,0.7240284283955892,0,3,1978,990
ID_bOtZ4G.JPG,healthy,0.6805295944213867,1,1245,1215,2448
ID_BPRGb0.jpg,cssvd,0.6119853258132935,177,185,1279,944
ID_bq9ADT.jpg,healthy,0.31214867035547894,2,1,785,141
ID_bq9ADT.jpg,cssvd,0.18870602051417032,27,95,711,1237
ID_bq9ADT.jpg,healthy,0.11672863364219664,21,70,712,1252
ID_bqjNRc.JPG,healthy,0.4618659615516662,0,0,1537,920
ID_bqjNRc.JPG,healthy,0.4019863605499267,1281,3,2215,856
ID_bqjNRc.JPG,anthracnose,0.3234789967536926,1565,470,2448,1124
ID_bqjNRc.JPG,anthracnose,0.254342257976532,873,888,2448,1459
ID_bu0b88.jpg,healthy,0.8700172106424967,640,277,2814,1922
ID_bu374h.jpg,healthy,0.8030959765116373,124,82,273,408
ID_bu374h.jpg,healthy,0.7876439889272054,209,213,406,395
ID_bu374h.jpg,healthy,0.6769485473632812,42,293,185,416
ID_bu374h.jpg,healthy,0.5825607776641846,216,182,319,342
ID_bu374h.jpg,healthy,0.4839895963668823,193,336,388,416
ID_bu374h.jpg,healthy,0.3312491178512573,0,124,94,290
ID_bu374h.jpg,healthy,0.32250531514485675,102,170,165,348
ID_bu374h.jpg,healthy,0.16738013426462808,104,138,247,375
ID_bVaZn7.jpeg,healthy,0.24380344152450562,173,487,3024,2527
ID_bVaZn7.jpeg,cssvd,0.10517699519793193,150,467,3024,2496
ID_bwH4Zt.jpg,anthracnose,0.8450087706247965,43,52,2041,1417
ID_BWl0VT.jpg,healthy,0.8221501509348551,2,60,395,345
ID_BWl0VT.jpg,healthy,0.7560981909434,0,0,232,260
ID_BWl0VT.jpg,healthy,0.30228362480799353,347,257,413,362
ID_BWoPJE.jpg,anthracnose,0.7691901524861654,593,751,3096,2485
ID_bWrGAE.JPG,cssvd,0.6779541969299316,670,531,2662,1952
ID_bXrNN3.jpg,cssvd,0.8384893735249838,0,11,486,1078
ID_ByeZGA.jpg,cssvd,0.7471673488616943,7,31,1267,776
ID_ByeZGA.jpg,healthy,0.10167651375134786,6,7,1274,781
ID_Byn4Lt.JPG,healthy,0.86907958984375,1120,840,2448,1733
ID_Byn4Lt.JPG,healthy,0.7685902913411459,1038,1931,2361,2443
ID_C0Cmx7.jpg,anthracnose,0.6285210450490316,1778,22,3255,1497
ID_C0Cmx7.jpg,healthy,0.3899957338968913,1129,0,1842,1586
ID_C0Cmx7.jpg,cssvd,0.13176168998082477,1094,6,1844,1567
ID_c0U1lA.jpeg,cssvd,0.8781185944875082,9,54,3024,2133
ID_C0Uehq.jpg,cssvd,0.7499018510182699,209,6,1061,768
ID_C0Uehq.jpg,cssvd,0.23758492867151892,160,682,1066,809
ID_C1vtA9.jpg,cssvd,0.7656215826670328,3,152,1252,758
ID_C3AIRq.jpg,cssvd,0.9384262561798096,0,1,1278,939
ID_c3MlPZ.jpg,healthy,0.7705791791280111,1300,17,2517,2630
ID_c3MlPZ.jpg,healthy,0.5203872521718343,365,79,1433,2575
ID_c3MlPZ.jpg,healthy,0.17104488611221313,718,2455,2242,3024
ID_c7a5gM.jpeg,healthy,0.855060895284017,0,362,3024,2509
ID_c7a5gM.jpeg,healthy,0.7124288082122803,0,2314,2946,3024
ID_C8BlN8.jpg,cssvd,0.6951936086018881,809,528,3081,1337
ID_C8BlN8.jpg,cssvd,0.189226766427358,2322,1261,2978,1937
ID_cb1Wwh.jpg,cssvd,0.5265600283940634,2564,6,3258,1293
ID_cb1Wwh.jpg,cssvd,0.3430177370707194,1002,13,2226,2359
ID_CBkuOC.jpg,cssvd,0.8836623032887777,1,108,1274,916
ID_CBsr8I.jpg,cssvd,0.6993265151977539,326,34,1246,1508
ID_CBUJ2U.jpg,cssvd,0.48163755734761554,979,568,2432,1340
ID_CBUJ2U.jpg,cssvd,0.2548827926317851,2134,5,3250,853
ID_CBUJ2U.jpg,cssvd,0.24816220998764035,699,0,1680,276
ID_CBUJ2U.jpg,anthracnose,0.23706336816151932,980,584,2462,1319
ID_Cc4hHM.jpg,cssvd,0.8242367108662924,168,91,925,560
ID_CcIssk.jpg,healthy,0.7297724882761637,420,1476,885,1758
ID_CcIssk.jpg,anthracnose,0.6376749277114868,1010,9,1862,1462
ID_CcIssk.jpg,healthy,0.4548834164937337,99,1727,393,1902
ID_ccmo9J.jpeg,healthy,0.7701692581176758,150,1013,3024,2678
ID_ccmo9J.jpeg,healthy,0.7340577443440756,323,1,3024,1408
ID_cCtxAa.jpeg,anthracnose,0.7782669067382812,1,642,2917,2318
ID_Ccy5YA.jpeg,anthracnose,0.8432679176330566,3,81,3024,2480
ID_CE3bfu.jpeg,anthracnose,0.8567602634429932,20,360,3024,2393
ID_CEnc58.jpeg,healthy,0.7663923899332682,498,859,3024,1884
ID_CEnc58.jpeg,healthy,0.523949384689331,29,1670,1381,2276
ID_CEnc58.jpeg,healthy,0.45135800043741864,74,2,2029,657
ID_CEnc58.jpeg,healthy,0.3874765634536743,1578,1702,2868,2281
ID_CEnc58.jpeg,healthy,0.18767728408177695,0,1281,742,1904
ID_CEnc58.jpeg,cssvd,0.17824645837148026,512,867,3024,1892
ID_cF0WSr.jpg,cssvd,0.6238219738006592,6,0,1017,329
ID_cF0WSr.jpg,cssvd,0.47513461112976074,4,354,1066,809
ID_cF8g1J.jpg,cssvd,0.8112308184305826,199,13,824,958
ID_cGKXRw.jpg,cssvd,0.3619422912597656,146,463,2503,1894
ID_cGKXRw.jpg,anthracnose,0.18004310131072995,144,483,2416,1892
ID_CGnAYP.jpg,cssvd,0.7948253949483236,5,17,1275,720
ID_CGnAYP.jpg,cssvd,0.6017903884251913,5,620,1218,957
ID_cGsLV1.jpg,anthracnose,0.8697996139526367,5,0,2048,1501
ID_cGsLV1.jpg,anthracnose,0.3185984094937642,8,0,1060,872
ID_cgUOgM.jpeg,anthracnose,0.6809818744659424,554,675,2985,2151
ID_cgUOgM.jpeg,anthracnose,0.2996329069137573,404,1622,3024,3024
ID_ch54d8.jpg,healthy,0.8674405415852865,883,480,2514,1658
ID_ch54d8.jpg,healthy,0.7535916964213053,1952,2,2886,429
ID_ch54d8.jpg,healthy,0.17073951164881387,2054,507,2565,1055
ID_chDAE3.jpeg,healthy,0.8306005795796713,33,229,3024,2362
ID_cHlyPN.jpg,cssvd,0.8567016919453939,23,190,2048,1486
ID_cHlyPN.jpg,cssvd,0.39507075150807697,23,879,992,1527
ID_cHlyPN.jpg,cssvd,0.11026786764462787,536,3,1163,400
ID_CiaBXB.jpg,healthy,0.8614358107248942,23,126,416,414
ID_CiaBXB.jpg,healthy,0.5122605164845785,113,10,411,163
ID_CiaBXB.jpg,healthy,0.32183001438776654,28,289,174,416
ID_CiaBXB.jpg,healthy,0.16727292537689206,81,329,415,416
ID_Cisrab.jpeg,anthracnose,0.8001762231191,15,405,3024,2334
ID_Cj1prl.jpg,cssvd,0.9068725109100342,1,187,1276,868
ID_cJnedj.jpg,anthracnose,0.7597245375315348,661,578,2036,1536
ID_cJnedj.jpg,anthracnose,0.7183232307434082,588,37,1752,896
ID_cJnedj.jpg,anthracnose,0.3185075918833415,60,857,1130,1536
ID_CjxpRk.JPG,anthracnose,0.8312842051188151,0,11,2448,2033
ID_CkzYK9.jpg,anthracnose,0.6895200411478678,515,492,3246,1985
ID_CkzYK9.jpg,cssvd,0.22590784231821692,527,522,3240,1965
ID_cLSG16.jpg,healthy,0.6919518311818441,1270,1603,1639,2034
ID_cLSG16.jpg,healthy,0.6074411471684774,972,1810,1374,2442
ID_cLSG16.jpg,healthy,0.2882986863454183,332,927,1339,1991
ID_cLSG16.jpg,healthy,0.08530942598978676,1136,1285,1444,1847
ID_clveDG.jpg,healthy,0.7692718505859375,148,167,371,379
ID_clveDG.jpg,healthy,0.49784902731577557,243,293,415,416
ID_clveDG.jpg,healthy,0.20062009493509927,32,309,114,416
ID_Cm5njC.jpg,cssvd,0.8511555989583334,206,466,1940,1536
ID_cMaGkt.jpg,cssvd,0.4946103096008301,1031,250,2049,2048
ID_coFJm9.jpg,healthy,0.8194190661112467,6,60,393,318
ID_coFJm9.jpg,healthy,0.4641587734222412,5,158,163,339
ID_coFJm9.jpg,healthy,0.3864591121673584,14,251,229,416
ID_coFJm9.jpg,healthy,0.35390619436899823,0,2,78,149
ID_CP7YI8.jpg,cssvd,0.9305582046508789,0,6,1275,959
ID_CqDi1f.jpg,cssvd,0.5981128215789795,73,2,648,1066
ID_cQuu6A.jpg,cssvd,0.511884609858195,267,1,1073,810
ID_CRgjeZ.jpg,healthy,0.8753411769866943,1123,652,2671,1699
ID_cRMiKg.jpg,cssvd,0.670488198598226,516,396,2581,1990
ID_cRMiKg.jpg,cssvd,0.5383621056874593,1972,4,3255,1112
ID_cRMiKg.jpg,cssvd,0.3634217182795207,0,964,884,2445
ID_CrSUii.jpeg,anthracnose,0.45145173867543537,197,763,3024,2499
ID_CrSUii.jpeg,cssvd,0.12619295716285703,138,748,3024,2530
ID_CsD8EL.jpg,anthracnose,0.8260438442230225,0,131,1273,860
ID_CsD8EL.jpg,anthracnose,0.17883553107579545,0,1,732,467
ID_CTHVbX.jpg,cssvd,0.8776436646779379,10,175,1279,869
ID_cTHWwG.jpg,anthracnose,0.8308153947194418,183,187,2022,1246
ID_cTHWwG.jpg,anthracnose,0.7450497150421143,4,499,640,1532
ID_cTHWwG.jpg,anthracnose,0.45593194166819256,5,19,279,415
ID_cTHWwG.jpg,anthracnose,0.3775562047958374,129,5,1396,403
ID_CTJaUE.jpg,anthracnose,0.7504205703735352,14,311,3096,2221
ID_cTL3Ur.jpg,cssvd,0.7404011090596517,743,729,2258,2258
ID_CuBkOO.jpg,healthy,0.8396393458048502,10,1,400,416
ID_CuBkOO.jpg,healthy,0.44140831629435223,235,5,409,174
ID_CUByHJ.jpg,healthy,0.8280190626780192,108,120,303,289
ID_Cw5fwO.jpg,anthracnose,0.9098215103149414,5,18,1330,2027
ID_CWDQS2.jpeg,healthy,0.4175303379694621,434,806,573,991
ID_CWDQS2.jpeg,healthy,0.4153989950815837,188,61,265,134
ID_CWDQS2.jpeg,healthy,0.40229495366414386,292,56,366,133
ID_CWDQS2.jpeg,healthy,0.3116334080696106,406,113,501,209
ID_CWDQS2.jpeg,healthy,0.27819597721099854,12,67,102,143
ID_CWDQS2.jpeg,healthy,0.24094299475351966,0,174,80,251
ID_CWDQS2.jpeg,anthracnose,0.14925320943196613,82,383,556,1007
ID_cWEAQI.jpeg,healthy,0.7668622334798177,8,0,1800,1653
ID_Cy2zVL.jpg,cssvd,0.8480292956034342,0,13,1269,590
ID_Cy2zVL.jpg,cssvd,0.4741803805033366,0,628,736,959
ID_cyOfnc.jpg,cssvd,0.569032351175944,1328,0,2601,1826
ID_cyOfnc.jpg,cssvd,0.5410555203755697,2682,38,3258,2448
ID_cYzrtu.jpg,cssvd,0.5237774848937988,103,403,2249,1411
ID_cYzrtu.jpg,anthracnose,0.46350522836049396,2437,1271,3253,2446
ID_cYzrtu.jpg,anthracnose,0.4051510492960612,110,354,2213,1353
ID_czixZy.jpg,cssvd,0.8717042605082194,2,12,1277,860
ID_czKe5P.jpeg,healthy,0.8573640982309977,0,887,3020,3614
ID_CzSEcr.jpg,healthy,0.8119745254516602,66,133,367,352
ID_CzSEcr.jpg,healthy,0.7701661586761475,49,283,348,415
ID_CzSEcr.jpg,healthy,0.6036878426869711,28,128,212,314
ID_CzSEcr.jpg,healthy,0.5977439880371094,1,329,105,415
ID_CzSEcr.jpg,healthy,0.47730135917663574,142,1,271,82
ID_d0gpda.jpg,healthy,0.8537108898162842,1169,1140,2630,1924
ID_d0gpda.jpg,healthy,0.8480856418609619,1799,480,3212,1276
ID_d0hoEZ.jpg,healthy,0.8075979550679525,60,66,408,320
ID_d0hoEZ.jpg,healthy,0.7977622350056967,53,1,408,207
ID_d0hoEZ.jpg,healthy,0.4648531675338745,101,228,295,377
ID_D1Efw8.jpg,cssvd,0.9031902154286703,0,6,1077,489
ID_D1Efw8.jpg,cssvd,0.6548533042271932,469,435,1075,810
ID_D2n955.jpg,cssvd,0.9384682973225912,0,6,1278,955
ID_D57TlR.jpeg,cssvd,0.730370839436849,4,316,3024,2639
ID_d5kn42.jpg,cssvd,0.7664936383565267,15,245,1023,1028
ID_d6gpj1.jpg,cssvd,0.831371545791626,1,3,1075,666
ID_d6gpj1.jpg,cssvd,0.3421611785888672,1,544,832,809
ID_d6xoGf.jpg,cssvd,0.8949474493662516,2,13,1276,866
ID_D7howW.jpg,cssvd,0.8403863112131754,205,1,795,809
ID_D7howW.jpg,cssvd,0.3538359800974528,575,7,1072,786
ID_d7p17d.jpeg,cssvd,0.813150962193807,4,37,3024,1931
ID_d863CL.jpg,healthy,0.6213248570760092,341,26,953,958
ID_d863CL.jpg,healthy,0.3805292844772339,742,155,1004,955
ID_d8RMUe.jpg,healthy,0.8357425530751547,72,8,345,409
ID_d8RMUe.jpg,healthy,0.17367355028788248,248,13,392,165
ID_D99Mnd.jpg,cssvd,0.8523929119110107,250,74,1510,1119
ID_D99Mnd.jpg,cssvd,0.5355825424194336,145,934,725,1524
ID_D99Mnd.jpg,cssvd,0.1012916366259257,0,557,225,1096
ID_d9Kawp.jpg,anthracnose,0.563217560450236,0,0,2046,1123
ID_d9Kawp.jpg,anthracnose,0.27792694171269733,64,1210,569,1532
ID_d9Kawp.jpg,cssvd,0.10835495591163634,9,0,2048,1094
ID_d9Rp5A.jpeg,cssvd,0.7021820545196533,21,680,3019,3058
ID_d9Rp5A.jpeg,cssvd,0.36000001430511475,45,10,3004,875
ID_db9KWW.jpg,anthracnose,0.7527167002360026,185,225,1140,704
ID_DbrLAf.jpeg,cssvd,0.8214778105417887,5,2,3024,2567
ID_dc0J77.jpg,cssvd,0.9048113822937012,147,7,957,1263
ID_DcMUYA.jpg,healthy,0.8767211437225342,936,594,3036,1893
ID_DcMUYA.jpg,healthy,0.5883829991022745,517,0,1788,543
ID_DcMUYA.jpg,cssvd,0.22520893812179565,2,17,753,1158
ID_DCnllR.jpg,healthy,0.7279559771219889,242,0,383,139
