Image_ID,class,confidence,ymin,xmin,ymax,xmax
ID_AFi8A1.jpg,healthy,0.3041146397590637,257,539,1564,1226
ID_AFi8A1.jpg,healthy,0.2842376232147217,1424,1627,2428,2124
ID_AFi8A1.jpg,healthy,0.27966052293777466,883,951,2794,1660
ID_AFi8A1.jpg,healthy,0.2782333195209503,809,476,2357,1053
ID_AFi8A1.jpg,healthy,0.2536250948905945,963,1208,1742,1576
ID_agHwYS.jpeg,cssvd,0.8628476858139038,111,29,4012,2438
ID_agrzCp.jpg,healthy,0.7944031953811646,774,270,977,463
ID_agrzCp.jpg,cssvd,0.6192539930343628,246,282,534,473
ID_agrzCp.jpg,healthy,0.30082571506500244,941,414,1078,530
ID_aH8VDa.jpeg,anthracnose,0.8560011386871338,215,8,3010,3743
ID_AHlc9P.jpg,healthy,0.8085070252418518,207,382,2780,1416
ID_AHlc9P.jpg,healthy,0.2687399089336395,131,1371,1655,2444
ID_aHPQMO.jpg,anthracnose,0.6901092529296875,48,18,1266,704
ID_AhZ64h.jpeg,cssvd,0.742118775844574,629,473,2753,3186
ID_aJfG4Y.jpg,healthy,0.7896199226379395,0,78,226,278
ID_aJfG4Y.jpg,healthy,0.35460546612739563,174,65,227,121
ID_akSgp1.jpg,cssvd,0.7786579132080078,0,0,1024,646
ID_AKu1Rh.jpeg,cssvd,0.7977657318115234,1090,0,2789,4007
ID_alEQ0h.jpeg,healthy,0.8414691090583801,603,253,3427,1683
ID_alEQ0h.jpeg,healthy,0.5959807634353638,2705,1311,3206,1785
ID_alEQ0h.jpeg,healthy,0.36554357409477234,3200,725,3795,1228
ID_aMdVkL.JPG,healthy,0.718779981136322,1432,783,2476,1443
ID_aMdVkL.JPG,healthy,0.6511197090148926,411,909,1563,1312
ID_aMdVkL.JPG,healthy,0.6074649095535278,2332,1326,3258,2042
ID_aMdVkL.JPG,healthy,0.6060425043106079,2589,310,3258,1218
ID_aMdVkL.JPG,healthy,0.5719366073608398,941,530,2300,1088
ID_aMdVkL.JPG,healthy,0.4666786193847656,362,780,1536,1343
ID_aMdVkL.JPG,healthy,0.3816429376602173,945,531,2478,1432
ID_anegvH.jpeg,healthy,0.5355401635169983,366,365,952,576
ID_anegvH.jpeg,healthy,0.438337504863739,305,1,665,291
ID_anegvH.jpeg,healthy,0.35918718576431274,254,391,396,576
ID_anegvH.jpeg,cssvd,0.35094818472862244,419,140,1275,476
ID_AopVga.jpg,healthy,0.8078030347824097,51,62,362,345
ID_AopVga.jpg,healthy,0.579598605632782,98,5,343,155
ID_AopVga.jpg,healthy,0.4373854994773865,0,149,91,287
ID_AopVga.jpg,healthy,0.3176422417163849,361,38,415,148
ID_AQc6Fa.jpeg,cssvd,0.5731903910636902,15,726,3844,2434
ID_AQc6Fa.jpeg,healthy,0.30083081126213074,1,692,3820,2416
ID_AqSCmf.jpeg,anthracnose,0.8624280095100403,0,637,3716,2705
ID_aRAs2F.jpeg,healthy,0.8498799204826355,159,1962,2959,3710
ID_aRAs2F.jpeg,healthy,0.848210871219635,155,724,2861,2094
ID_ARfduS.jpg,healthy,0.8370256423950195,652,133,875,372
ID_ARfduS.jpg,healthy,0.8307641744613647,339,96,730,345
ID_ARfduS.jpg,healthy,0.7797974348068237,784,350,953,480
ID_ARfduS.jpg,healthy,0.7238483428955078,953,544,1079,744
ID_asy8YG.jpeg,anthracnose,0.8967955112457275,3,75,4021,2727
ID_aTp7Wk.jpeg,anthracnose,0.8806819915771484,321,20,2457,3950
ID_aTp7Wk.jpeg,anthracnose,0.5104131102561951,2181,926,3023,4002
ID_aTPpou.jpg,healthy,0.7700287699699402,113,112,336,326
ID_AUiVHv.jpeg,anthracnose,0.5948557257652283,2312,1768,4015,3022
ID_AUiVHv.jpeg,anthracnose,0.526325523853302,527,804,3601,2082
ID_AUiVHv.jpeg,anthracnose,0.3920696973800659,617,771,3598,1661
ID_auLOPi.jpg,anthracnose,0.8565998077392578,8,352,4120,3072
ID_auLOPi.jpg,anthracnose,0.5151538848876953,0,1,2080,1912
ID_AuxMUi.jpeg,healthy,0.8595413565635681,18,333,4013,2386
ID_AvhFY7.jpg,anthracnose,0.825934112071991,373,1003,4107,2812
ID_AvhFY7.jpg,anthracnose,0.3937096893787384,0,0,1942,1839
ID_aVsPYb.jpg,cssvd,0.9026105403900146,0,12,1278,819
ID_AVXfJI.jpg,cssvd,0.8533870577812195,14,83,1279,825
ID_AweW1B.jpg,anthracnose,0.6770578622817993,351,380,2035,1195
ID_AWsPwc.jpg,healthy,0.8585808277130127,1001,589,2717,1763
ID_AWsPwc.jpg,healthy,0.3769412040710449,1521,1689,2791,2434
ID_AwZkd2.jpg,anthracnose,0.842737078666687,609,192,2048,1070
ID_AwZkd2.jpg,anthracnose,0.4233335852622986,691,659,1510,1533
ID_AwZkd2.jpg,anthracnose,0.4172685742378235,44,233,768,707
ID_AX61Qc.jpg,cssvd,0.8446521759033203,4,5,769,1257
ID_AXba1J.jpg,cssvd,0.7604533433914185,1,29,1076,788
ID_aXHYsK.JPG,cssvd,0.627612829208374,57,63,2457,2228
ID_aXtY9k.jpg,anthracnose,0.8095780611038208,346,11,2794,1568
ID_aXtY9k.jpg,anthracnose,0.5830281972885132,281,1008,1554,2447
ID_aY2yXb.jpg,anthracnose,0.8498088121414185,9,1004,4108,3088
ID_AypcIr.jpeg,healthy,0.6996383666992188,389,1,736,171
ID_AypcIr.jpeg,cssvd,0.6080750226974487,395,75,1224,434
ID_AypcIr.jpeg,healthy,0.5568457245826721,257,406,694,576
ID_AypcIr.jpeg,healthy,0.5330557823181152,79,3,389,215
ID_AypcIr.jpeg,healthy,0.40080928802490234,391,3,878,188
ID_AypcIr.jpeg,healthy,0.2789038419723511,255,418,387,576
ID_Az60r3.jpg,cssvd,0.7518817782402039,5,7,1065,527
ID_azCzfu.jpg,cssvd,0.8801928162574768,0,408,1076,807
ID_azfgNA.jpg,cssvd,0.9044322967529297,0,2,936,1270
ID_AZMNHM.jpeg,cssvd,0.7650015950202942,10,194,4020,2371
ID_b0PKMq.jpg,anthracnose,0.6593422293663025,424,184,2928,1609
ID_b0PKMq.jpg,cssvd,0.502557098865509,436,185,2889,1636
ID_b0uf2A.jpg,anthracnose,0.7823310494422913,31,639,4110,3070
ID_b0zwXq.jpeg,healthy,0.8587722182273865,85,0,3572,2534
ID_b0zwXq.jpeg,healthy,0.25140541791915894,3162,17,4023,1154
ID_b2RRNg.jpeg,anthracnose,0.7529556155204773,789,33,3824,3012
ID_b3HQYb.jpg,anthracnose,0.7942423224449158,6,150,4085,2892
ID_B4zGjd.jpg,cssvd,0.6657695174217224,869,573,2048,1534
ID_B6Bi68.jpg,healthy,0.8131704926490784,18,1,273,172
ID_B6Bi68.jpg,healthy,0.7992432713508606,39,141,402,401
ID_B6Bi68.jpg,healthy,0.6536951065063477,0,76,91,406
ID_B6Bi68.jpg,healthy,0.6030875444412231,160,35,379,207
ID_B6Bi68.jpg,healthy,0.5936294794082642,13,58,135,232
ID_B6Bi68.jpg,healthy,0.540957510471344,22,238,174,415
ID_B9DYFf.jpg,cssvd,0.897306501865387,156,8,792,808
ID_b9S74F.jpeg,healthy,0.7888379096984863,216,349,3567,2204
ID_b9S74F.jpeg,healthy,0.652350902557373,153,1982,3357,3019
ID_b9S74F.jpeg,healthy,0.5555406808853149,110,0,2883,1292
ID_bA2YCT.jpg,anthracnose,0.8115050196647644,271,7,2048,1496
ID_BaQafS.jpeg,healthy,0.8643475770950317,10,890,3957,3024
ID_BaQafS.jpeg,healthy,0.4197564125061035,2678,1763,4026,3024
ID_BAszkB.jpeg,healthy,0.8387770056724548,15,611,3976,2339
ID_BAszkB.jpeg,healthy,0.7207683324813843,227,0,3624,637
ID_BAszkB.jpeg,healthy,0.44833922386169434,1,1478,1264,2988
ID_BB69K4.jpg,anthracnose,0.8754042983055115,722,901,3935,2911
ID_BB69K4.jpg,anthracnose,0.7525877952575684,598,3,3630,1299
ID_BBmctK.jpeg,healthy,0.8641294240951538,115,789,3024,3914
ID_BbuHsd.jpeg,anthracnose,0.8598514199256897,715,0,4000,2903
ID_BbUwow.jpg,cssvd,0.8183519244194031,200,338,1467,1066
ID_BcNWAl.jpeg,cssvd,0.7820139527320862,1741,280,3452,2323
ID_bdRL7B.jpeg,anthracnose,0.8762398958206177,961,37,2677,3889
ID_bdRL7B.jpeg,anthracnose,0.460796058177948,2595,12,3024,1799
ID_Be0vKo.jpg,anthracnose,0.7743201851844788,311,117,2000,1179
ID_Be0vKo.jpg,anthracnose,0.601479709148407,1,904,1278,1529
ID_beWVeF.jpeg,anthracnose,0.8409450054168701,0,591,2904,3255
ID_bgDyl3.JPG,healthy,0.8699806928634644,8,0,3154,2075
ID_BhKgBW.jpg,cssvd,0.9290476441383362,2,128,1280,957
ID_BhKgBW.jpg,cssvd,0.36389631032943726,100,0,1244,156
ID_BhOD7h.jpg,cssvd,0.8304300308227539,274,63,1692,1421
ID_BhOD7h.jpg,cssvd,0.6897459030151367,1510,38,2044,1174
ID_bhyI4V.jpg,cssvd,0.8458965420722961,0,58,536,1080
ID_biAp3Y.jpg,cssvd,0.9261751174926758,1,0,1078,719
ID_biAp3Y.jpg,cssvd,0.28209784626960754,664,437,1078,809
ID_BiL2B8.jpeg,healthy,0.6948561072349548,38,381,520,575
ID_BiL2B8.jpeg,cssvd,0.6686265468597412,38,162,1028,518
ID_BiL2B8.jpeg,healthy,0.33716464042663574,0,0,640,165
ID_BiL2B8.jpeg,healthy,0.26879817247390747,41,156,1066,530
ID_bJZocr.JPG,healthy,0.873222291469574,1261,534,2578,1299
ID_BKGaS6.jpeg,healthy,0.8570117950439453,487,0,4013,1469
ID_BKGaS6.jpeg,healthy,0.8466676473617554,606,482,4019,2403
ID_BKGaS6.jpeg,healthy,0.693922221660614,294,2215,3294,3020
ID_BkHj0e.jpg,cssvd,0.8780997395515442,1,8,1274,667
ID_bl3IBt.jpeg,cssvd,0.8680076003074646,29,23,4000,1610
ID_bl3IBt.jpeg,cssvd,0.30263978242874146,2933,9,4000,889
ID_BMHFpr.jpeg,healthy,0.8759276270866394,713,289,3022,2425
ID_BMHFpr.jpeg,healthy,0.47990748286247253,0,426,1194,1864
ID_BMHFpr.jpeg,healthy,0.33712339401245117,427,0,2172,698
ID_bMiFgw.jpg,cssvd,0.8327689170837402,3,52,1194,992
ID_bMiFgw.jpg,cssvd,0.6354120373725891,0,229,412,1082
ID_BMR78x.jpg,healthy,0.8706645965576172,1119,361,2785,1711
ID_BMR78x.jpg,healthy,0.6417652368545532,3,22,1095,991
ID_bOtZ4G.JPG,healthy,0.8759526610374451,232,609,3257,2289
ID_bOtZ4G.JPG,healthy,0.7097374200820923,1,1235,1195,2448
ID_bOtZ4G.JPG,healthy,0.6994662880897522,0,1,1999,988
ID_BPRGb0.jpg,cssvd,0.6656273007392883,201,219,1280,941
ID_bq9ADT.jpg,healthy,0.32021355628967285,3,1,780,130
ID_bq9ADT.jpg,cssvd,0.2830590307712555,27,95,711,1237
ID_bqjNRc.JPG,healthy,0.46186596155166626,0,0,1537,920
ID_bqjNRc.JPG,healthy,0.40198636054992676,1281,3,2215,856
ID_bqjNRc.JPG,anthracnose,0.3234789967536926,1565,470,3238,1124
ID_bqjNRc.JPG,anthracnose,0.254342257976532,873,888,2461,1459
ID_bu0b88.jpg,healthy,0.8645350933074951,634,267,2815,1930
ID_bu374h.jpg,healthy,0.8389068841934204,129,80,273,408
ID_bu374h.jpg,healthy,0.8125791549682617,207,211,407,396
ID_bu374h.jpg,healthy,0.7728651762008667,44,294,184,416
ID_bu374h.jpg,healthy,0.6205537915229797,213,180,319,344
ID_bu374h.jpg,healthy,0.5058655142784119,194,336,386,416
ID_bu374h.jpg,healthy,0.496873676776886,0,124,94,290
ID_bu374h.jpg,healthy,0.30067941546440125,103,170,165,352
ID_bVaZn7.jpeg,healthy,0.3657051622867584,173,487,3674,2527
ID_bwH4Zt.jpg,anthracnose,0.8368490934371948,48,45,2048,1433
ID_BWl0VT.jpg,healthy,0.8278872966766357,1,66,395,346
ID_BWl0VT.jpg,healthy,0.7576807737350464,0,0,233,260
ID_BWl0VT.jpg,healthy,0.45342543721199036,347,257,413,362
ID_BWoPJE.jpg,anthracnose,0.7515113949775696,611,752,4058,2472
ID_bWrGAE.JPG,cssvd,0.6478580236434937,699,539,2645,1923
ID_bWrGAE.JPG,anthracnose,0.26859450340270996,3513,975,4024,1408
ID_bXrNN3.jpg,cssvd,0.8825258612632751,0,12,483,1079
ID_ByeZGA.jpg,cssvd,0.7047739624977112,10,34,1262,774
ID_Byn4Lt.JPG,healthy,0.8707557916641235,1120,844,2790,1738
ID_Byn4Lt.JPG,healthy,0.7747014760971069,1036,1919,2373,2441
ID_Byn4Lt.JPG,healthy,0.693893551826477,2750,1232,3257,1597
ID_C0Cmx7.jpg,anthracnose,0.6378141045570374,1800,31,3251,1492
ID_C0Cmx7.jpg,healthy,0.5849936008453369,1129,0,1842,1586
ID_c0U1lA.jpeg,cssvd,0.8896459937095642,12,51,4032,2125
ID_C0Uehq.jpg,cssvd,0.7479641437530518,209,7,1057,766
ID_C0Uehq.jpg,cssvd,0.35637739300727844,160,682,1066,809
ID_C1vtA9.jpg,cssvd,0.7631380558013916,4,166,1252,748
ID_C3AIRq.jpg,cssvd,0.9361329674720764,0,0,1279,939
ID_c3MlPZ.jpg,healthy,0.8108971118927002,1294,7,2520,2638
ID_c3MlPZ.jpg,healthy,0.6120433807373047,363,83,1429,2562
ID_c3MlPZ.jpg,healthy,0.2565673291683197,718,2455,2242,3214
ID_c7a5gM.jpeg,healthy,0.8588371872901917,0,359,4032,2505
ID_c7a5gM.jpeg,healthy,0.7287641167640686,0,2309,2949,3024
ID_C8BlN8.jpg,cssvd,0.6641205549240112,825,545,3063,1347
ID_C8BlN8.jpg,cssvd,0.283840149641037,2322,1261,2978,1937
ID_cb1Wwh.jpg,cssvd,0.630927562713623,2572,7,3258,1281
ID_cb1Wwh.jpg,cssvd,0.3068835437297821,1020,13,2205,2342
ID_CBkuOC.jpg,cssvd,0.8825165033340454,2,110,1274,915
ID_CBsr8I.jpg,cssvd,0.6822811365127563,313,38,1281,1508
ID_CBUJ2U.jpg,cssvd,0.4106830954551697,979,593,2443,1327
ID_CBUJ2U.jpg,cssvd,0.3823241889476776,2134,5,3250,853
ID_CBUJ2U.jpg,cssvd,0.37224331498146057,699,0,1680,276
ID_CBUJ2U.jpg,anthracnose,0.35559505224227905,980,584,2462,1319
ID_Cc4hHM.jpg,cssvd,0.8132973313331604,176,93,926,561
ID_CcIssk.jpg,healthy,0.8147121667861938,423,1477,881,1758
ID_CcIssk.jpg,anthracnose,0.717079758644104,985,9,1876,1448
ID_CcIssk.jpg,healthy,0.48001545667648315,82,1718,388,1910
ID_CcIssk.jpg,healthy,0.35511013865470886,111,1738,398,1888
ID_ccmo9J.jpeg,healthy,0.777266263961792,172,1004,3389,2677
ID_ccmo9J.jpeg,healthy,0.741489052772522,256,0,3371,1413
ID_cCtxAa.jpeg,anthracnose,0.7492358684539795,1,652,2919,2311
ID_Ccy5YA.jpeg,anthracnose,0.843589723110199,0,49,4032,2489
ID_CE3bfu.jpeg,anthracnose,0.8594846725463867,27,345,4021,2408
ID_CEnc58.jpeg,healthy,0.7811578512191772,510,867,3087,1873
ID_CEnc58.jpeg,healthy,0.5800168514251709,29,1667,1379,2253
ID_CEnc58.jpeg,healthy,0.5055913925170898,76,1,2034,661
ID_CEnc58.jpeg,healthy,0.437696248292923,1572,1709,2854,2277
ID_CEnc58.jpeg,healthy,0.2815159261226654,0,1281,742,1904
ID_CEnc58.jpeg,cssvd,0.26736968755722046,512,867,3060,1892
ID_cF0WSr.jpg,cssvd,0.6013078093528748,7,0,1011,332
ID_cF0WSr.jpg,cssvd,0.47723355889320374,2,302,1068,809
ID_cF0WSr.jpg,cssvd,0.43157026171684265,7,476,1065,809
ID_cF8g1J.jpg,cssvd,0.8449602127075195,194,4,819,959
ID_cGKXRw.jpg,cssvd,0.3138855993747711,154,417,2533,1914
ID_cGKXRw.jpg,anthracnose,0.27006465196609497,144,483,2416,1892
ID_CGnAYP.jpg,cssvd,0.7787929773330688,6,19,1274,694
ID_CGnAYP.jpg,cssvd,0.6272933483123779,3,622,1200,957
ID_cGsLV1.jpg,anthracnose,0.8618350028991699,1,0,2048,1488
ID_cGsLV1.jpg,anthracnose,0.3525736331939697,9,0,1086,876
ID_cgUOgM.jpeg,anthracnose,0.6551179885864258,558,673,3370,2139
ID_cgUOgM.jpeg,anthracnose,0.2653384804725647,414,1652,3267,3024
ID_ch54d8.jpg,healthy,0.8724138140678406,887,484,2512,1654
ID_ch54d8.jpg,healthy,0.8163390755653381,1949,0,2880,426
ID_ch54d8.jpg,healthy,0.2561092674732208,2054,507,2565,1055
ID_chDAE3.jpeg,healthy,0.8221961855888367,36,227,4029,2353
ID_cHlyPN.jpg,cssvd,0.8385124206542969,30,200,2048,1484
ID_cHlyPN.jpg,cssvd,0.38418933749198914,22,868,1007,1527
ID_CiaBXB.jpg,healthy,0.8629058599472046,25,125,416,414
ID_CiaBXB.jpg,healthy,0.5379396677017212,116,9,411,167
ID_CiaBXB.jpg,healthy,0.4827450215816498,28,289,174,416
ID_CiaBXB.jpg,healthy,0.25090938806533813,81,329,415,416
ID_Cisrab.jpeg,anthracnose,0.8216366767883301,14,379,3610,2339
ID_Cj1prl.jpg,cssvd,0.9199106097221375,2,190,1276,865
ID_cJnedj.jpg,anthracnose,0.7392736077308655,567,569,2035,1536
ID_cJnedj.jpg,anthracnose,0.7135465741157532,575,31,1762,892
ID_cJnedj.jpg,anthracnose,0.277622252702713,50,844,1133,1536
ID_CjxpRk.JPG,anthracnose,0.8654417991638184,0,15,2798,2032
ID_CkzYK9.jpg,anthracnose,0.6964849233627319,516,484,3257,1969
ID_CkzYK9.jpg,cssvd,0.33886176347732544,527,522,3240,1965
ID_cLSG16.jpg,healthy,0.6791155338287354,1276,1599,1645,2033
ID_cLSG16.jpg,healthy,0.6705216765403748,1004,1817,1374,2376
ID_cLSG16.jpg,healthy,0.5466732382774353,951,1800,1373,2512
ID_cLSG16.jpg,healthy,0.43244802951812744,332,927,1339,1991
ID_clveDG.jpg,healthy,0.7821115851402283,145,165,366,376
ID_clveDG.jpg,healthy,0.6241837739944458,245,299,415,416
ID_clveDG.jpg,healthy,0.3009301424026489,32,309,114,416
ID_Cm5njC.jpg,cssvd,0.8362539410591125,216,467,1950,1536
ID_cMaGkt.jpg,cssvd,0.5599053502082825,1039,261,2057,2021
ID_coFJm9.jpg,healthy,0.8122564554214478,6,61,394,318
ID_coFJm9.jpg,healthy,0.44456255435943604,5,156,162,340
ID_coFJm9.jpg,healthy,0.3951307237148285,0,2,79,147
ID_coFJm9.jpg,healthy,0.37450528144836426,15,252,218,416
ID_CP7YI8.jpg,cssvd,0.9258990287780762,0,1,1276,960
ID_CqDi1f.jpg,cssvd,0.5601370334625244,78,0,650,1067
ID_cQuu6A.jpg,cssvd,0.3916259706020355,224,1,1073,810
ID_CRgjeZ.jpg,healthy,0.8785713315010071,1125,662,2669,1694
ID_cRMiKg.jpg,cssvd,0.6832846999168396,539,396,2577,1983
ID_cRMiKg.jpg,cssvd,0.5848602652549744,1974,5,3256,1108
ID_cRMiKg.jpg,cssvd,0.35192376375198364,0,952,895,2443
ID_CrSUii.jpeg,anthracnose,0.4818682372570038,213,767,3578,2504
ID_CsD8EL.jpg,anthracnose,0.8281152844429016,0,123,1272,859
ID_CsD8EL.jpg,anthracnose,0.26825329661369324,0,1,732,467
ID_CTHVbX.jpg,cssvd,0.8717929720878601,10,181,1280,866
ID_cTHWwG.jpg,anthracnose,0.8683440089225769,3,490,630,1531
ID_cTHWwG.jpg,anthracnose,0.8435694575309753,170,171,2034,1243
ID_cTHWwG.jpg,anthracnose,0.6838979125022888,5,19,279,415
ID_cTHWwG.jpg,anthracnose,0.5663343071937561,129,5,1396,403
ID_CTJaUE.jpg,anthracnose,0.716755747795105,21,314,4127,2226
ID_cTL3Ur.jpg,cssvd,0.7487241625785828,753,736,2247,2219
ID_CuBkOO.jpg,healthy,0.8367787003517151,10,0,399,416
ID_CuBkOO.jpg,healthy,0.4910324513912201,229,5,409,179
ID_CUByHJ.jpg,healthy,0.8447476625442505,108,117,305,288
ID_Cw5fwO.jpg,anthracnose,0.9065586924552917,0,10,1298,2025
ID_CWDQS2.jpeg,healthy,0.6262955069541931,434,806,573,991
ID_CWDQS2.jpeg,healthy,0.6230984926223755,188,61,265,134
ID_CWDQS2.jpeg,healthy,0.6034424304962158,292,56,366,133
ID_CWDQS2.jpeg,healthy,0.4674501121044159,406,113,501,209
ID_CWDQS2.jpeg,healthy,0.4172939658164978,12,67,102,143
ID_CWDQS2.jpeg,healthy,0.36141449213027954,0,174,80,251
ID_cWEAQI.jpeg,healthy,0.7359477281570435,13,0,3975,1653
ID_Cy2zVL.jpg,cssvd,0.8437901139259338,0,20,1272,583
ID_Cy2zVL.jpg,cssvd,0.46464893221855164,0,628,743,958
ID_cyOfnc.jpg,cssvd,0.572185218334198,1335,0,2595,1832
ID_cyOfnc.jpg,cssvd,0.521470308303833,2678,43,3255,2448
ID_cYzrtu.jpg,anthracnose,0.46844711899757385,2434,1278,3255,2446
ID_cYzrtu.jpg,cssvd,0.4269637167453766,116,501,2243,1390
ID_cYzrtu.jpg,anthracnose,0.35141170024871826,158,347,2194,1321
ID_czixZy.jpg,cssvd,0.8826032280921936,3,9,1277,854
ID_czKe5P.jpeg,healthy,0.8566946387290955,0,871,3024,3596
ID_CzSEcr.jpg,healthy,0.815643846988678,66,136,368,350
ID_CzSEcr.jpg,healthy,0.8015733957290649,50,287,350,415
ID_CzSEcr.jpg,healthy,0.6816357374191284,1,329,106,415
ID_CzSEcr.jpg,healthy,0.6770925521850586,26,129,213,315
ID_CzSEcr.jpg,healthy,0.5751795768737793,143,1,273,85
ID_d0gpda.jpg,healthy,0.8608523011207581,1804,481,3215,1273
ID_d0gpda.jpg,healthy,0.8480141162872314,1171,1149,2633,1916
ID_d0hoEZ.jpg,healthy,0.8087069392204285,60,62,408,321
ID_d0hoEZ.jpg,healthy,0.7944154739379883,50,1,408,213
ID_d0hoEZ.jpg,healthy,0.48320794105529785,101,225,301,381
ID_D1Efw8.jpg,cssvd,0.9147282838821411,0,6,1077,486
ID_D1Efw8.jpg,cssvd,0.6718376874923706,454,423,1074,810
ID_D2n955.jpg,cssvd,0.9359488487243652,0,0,1279,955
ID_D57TlR.jpeg,cssvd,0.747229278087616,0,316,3639,2620
ID_d5kn42.jpg,cssvd,0.8069343566894531,5,198,1213,1056
ID_d5kn42.jpg,cssvd,0.7508243918418884,2,310,837,1052
ID_d6gpj1.jpg,cssvd,0.8064985871315002,1,2,1075,659
ID_d6gpj1.jpg,cssvd,0.289620041847229,1,541,836,808
ID_d6xoGf.jpg,cssvd,0.9080782532691956,3,13,1278,859
ID_D7howW.jpg,cssvd,0.8345967531204224,202,2,789,809
ID_D7howW.jpg,cssvd,0.27662771940231323,598,0,1074,766
ID_d7p17d.jpeg,cssvd,0.829599916934967,3,44,3612,1932
ID_d863CL.jpg,healthy,0.8546348214149475,318,0,914,958
ID_d863CL.jpg,healthy,0.384922057390213,764,154,998,954
ID_d8RMUe.jpg,healthy,0.833973228931427,71,8,350,410
ID_D99Mnd.jpg,cssvd,0.8477481603622437,248,67,1509,1125
ID_D99Mnd.jpg,cssvd,0.4916563928127289,147,939,732,1525
ID_d9Kawp.jpg,anthracnose,0.48147156834602356,0,0,2044,1095
ID_d9Kawp.jpg,anthracnose,0.416890412569046,64,1210,569,1532
ID_d9Rp5A.jpeg,cssvd,0.7128399610519409,14,707,3024,3054
ID_d9Rp5A.jpeg,cssvd,0.3846285939216614,53,9,3005,880
ID_db9KWW.jpg,anthracnose,0.7704249024391174,185,222,1150,704
ID_DbrLAf.jpeg,cssvd,0.8422566056251526,2,0,3743,2561
ID_dc0J77.jpg,cssvd,0.8962701559066772,150,9,955,1260
ID_DcMUYA.jpg,healthy,0.8733537197113037,940,588,3040,1898
ID_DcMUYA.jpg,healthy,0.6452786326408386,496,0,1766,528
ID_DcMUYA.jpg,cssvd,0.3378134071826935,2,17,753,1158
ID_DCnllR.jpg,healthy,0.7633110284805298,189,97,320,257
ID_DCnllR.jpg,healthy,0.7567726373672485,227,201,413,330
ID_DCnllR.jpg,healthy,0.7235778570175171,240,0,385,141
